Unnamed: 0,Dados,Frase do usuário,Intenção,sentenceWithoutStopWord
725,2021-05-12 13:37:56 +00:00,"coloquei a numeracao errada no pedido, tem como mudar por favor?",MeusPedidos,coloquei numeracao errada pedido como mudar
768,2021-04-22 17:00:48 +00:00,o rastreandor para localizar meu pedido nao carrega,MeusPedidos,rastreandor localizar pedido carrega
771,2021-03-30 17:04:34 +00:00,a tabela medidas nao xcarrega arrega,MeusPedidos,tabela medidas xcarrega arrega
788,2021-04-16 12:32:54 +00:00,pedir reembolso ,MeusPedidos,pedir reembolso
798,2021-03-27 13:08:53 +00:00,nao consigo me cadastrar p acompanhar o pedido ,MeusPedidos,consigo cadastrar p acompanhar pedido
829,2021-03-20 13:36:31 +00:00,estou tentando imprimir o boleto para compra de meu pedido lucy sut ribeiro 02227690763 nao estou conseguindo e possivel o reenvio ,MeusPedidos,tentando imprimir boleto compra pedido lucy sut ribeiro conseguindo possivel reenvio
838,2021-03-30 14:53:45 +00:00,ajuda com pedido,MeusPedidos,ajuda pedido
868,2021-03-11 16:08:20 +00:00,faltou um pedido,MeusPedidos,faltou pedido
874,2021-04-15 17:29:40 +00:00,como fazer um pedido dos produtos malwee,MeusPedidos,como pedido produtos malwee
875,2021-04-19 12:03:46 +00:00,"vejo aqui que, os pedidos sao entregues somente em dias uteis, mas estao dizendo que saiu para entrega no sabado, e no sabado nao estava em casa",MeusPedidos,vejo pedidos sao entregues dias uteis estao dizendo saiu entrega sabado sabado casa
879,2021-03-31 14:58:36 +00:00,quero saber se efetivou algum pedido hj,MeusPedidos,efetivou algum pedido hj
884,2021-04-15 14:33:17 +00:00,"o pedido consta como entregue, mas eu nao recebi",MeusPedidos,pedido consta como entregue recebi
916,2021-04-13 21:44:54 +00:00,comprei com vcs e os pedidos nao chegaram,MeusPedidos,comprei vcs pedidos chegaram
921,2021-04-23 22:08:22 +00:00,meu pedido,MeusPedidos,pedido
927,2021-04-20 23:29:54 +00:00,fiz um pedido dia 12/04 de uma camiseta da nasa e ajnda nao recebi ,MeusPedidos,pedido camiseta nasa ajnda recebi
948,2021-04-15 15:35:45 +00:00,como pagar? quero fechar meu pedido e nao consigo ,MeusPedidos,como pagar fechar pedido consigo
954,2021-05-03 15:22:32 +00:00,gostaria de saber o novo prazo de entrega do pedido,MeusPedidos,gostaria prazo entrega pedido
962,2021-04-29 12:16:22 +00:00,quero saber porque o meu pedido foi cancelado,MeusPedidos,pedido cancelado
964,2021-03-08 17:38:16 +00:00,quero saber se vai haver reposicao?,MeusPedidos,haver reposicao
971,2021-04-28 19:04:57 +00:00,ola! fiz uma compra agora e depois de fechar o pedido vi que o tamanho estava errado,MeusPedidos,compra fechar pedido vi tamanho errado
973,2021-03-22 19:48:21 +00:00,meu pedido veio faltando um item,MeusPedidos,pedido veio faltando item
999,2021-05-04 14:28:40 +00:00,preciso da nf do pedido 1126551764345-01,MeusPedidos,preciso nf pedido
15,2021-05-03 16:59:28 +00:00,entrega de pedido,MeusPedidos,entrega pedido
17,2021-04-05 11:21:24 +00:00,quero cancelar e receber o estorno de um dos meus pedi,MeusPedidos,cancelar receber estorno pedi
20,2021-04-16 12:08:26 +00:00,"bom dia, me enviaram um e-mail avisando que meu pedido foi cancelado gostaria de saber o motivo ",MeusPedidos,enviaram avisando pedido cancelado gostaria motivo
43,2021-05-13 18:59:58 +00:00,nao acharam o endereco,MeusPedidos,acharam endereco
46,2021-04-13 21:43:50 +00:00,quero saber quando sera feita a entrega do meu pedido,MeusPedidos,sera feita entrega pedido
47,2021-03-04 10:56:05 +00:00,status pedido,MeusPedidos,status pedido
51,2021-03-12 12:54:29 +00:00,rastreamento nao disponivel,MeusPedidos,rastreamento disponivel
57,2021-03-09 14:00:19 +00:00,a encomenda ainda nao chegou,MeusPedidos,encomenda chegou
63,2021-04-20 14:02:41 +00:00,tentei entrar o meu cadastro e nao consegui,MeusPedidos,entrar cadastro consegui
67,2021-03-30 13:15:06 +00:00,"o meu pedido ainda nao chegou, a data maxima estava 29.03.2021",MeusPedidos,pedido chegou data maxima
70,2021-05-03 13:03:42 +00:00,eu fiz um pedido e recebi um e-mail que foi cancelado ,MeusPedidos,pedido recebi cancelado
80,2021-04-29 12:18:10 +00:00,pedido 1126981841585-01,MeusPedidos,pedido
83,2021-04-27 11:17:16 +00:00,meu pagamento nao cai mais no meu cartao ja aparece meu outro pedido cancelou por falta de pagamento tambem porem a fatura esta no cartao,MeusPedidos,pagamento cai cartao aparece outro pedido cancelou pagamento tambem porem fatura cartao
89,2021-03-06 21:00:38 +00:00,recebi mensagem do cartao com dois lancamentos do valor do meu pedido ,MeusPedidos,recebi mensagem cartao lancamentos pedido
91,2021-03-21 14:08:10 +00:00,eu tenho mais um pedido,MeusPedidos,pedido
95,2021-04-10 12:28:38 +00:00,gostaria de saber onde adquirir as mascaras infantis viroblock,MeusPedidos,gostaria onde adquirir mascaras infantis viroblock
101,2021-04-19 20:36:20 +00:00,pedido cancelado?,MeusPedidos,pedido cancelado
117,2021-03-24 17:13:53 +00:00,eu nao recebi o pedido,MeusPedidos,recebi pedido
121,2021-04-02 16:57:25 +00:00,"aqui acompanhando o pedido diz que ja foi entregue, mas nao recebi nada",MeusPedidos,acompanhando pedido entregue recebi
122,2021-04-20 13:32:33 +00:00,pedido com rastreamento,MeusPedidos,pedido rastreamento
125,2021-03-05 17:20:01 +00:00,meu pedido nao consta,MeusPedidos,pedido consta
126,2021-03-02 19:02:38 +00:00,cupom que nao entrs,MeusPedidos,cupom entrs
133,2021-05-03 23:55:51 +00:00,"boa noite! meu pedido nao foi entregue, preciso de ajuda ",MeusPedidos,noite pedido entregue preciso ajuda
146,2021-04-08 17:10:49 +00:00,onde consigo rastrear o pedido,MeusPedidos,onde consigo rastrear pedido
147,2021-03-02 10:15:50 +00:00,nao consigo fechar outro pedido ,MeusPedidos,consigo fechar outro pedido
159,2021-04-10 13:33:00 +00:00,eu gostaria de saber qual camisa polo esta na promocao no tamanho g ,MeusPedidos,gostaria qual camisa polo promocao tamanho g
160,2021-04-20 23:08:28 +00:00,eu paguei o pedido em boleto,MeusPedidos,paguei pedido boleto
165,2021-04-17 11:50:28 +00:00,o produto nao chegou pra mim,MeusPedidos,produto chegou pra
176,2021-03-08 13:29:16 +00:00,goataria de saber quando vou receber o meu pedido?,MeusPedidos,goataria vou receber pedido
187,2021-04-23 13:16:16 +00:00,"o pedido nao chegou ao destino ate hoje, tem como me ajudarem?",MeusPedidos,pedido chegou destino ate hoje como ajudarem
198,2021-05-03 16:24:43 +00:00,preciso da nf do pedido pedido #1126551764345-01,MeusPedidos,preciso nf pedido pedido
202,2021-04-12 23:21:57 +00:00,pedido cancelado ,MeusPedidos,pedido cancelado
207,2021-04-25 19:48:52 +00:00,pedido nao entregue ,MeusPedidos,pedido entregue
219,2021-04-19 20:35:56 +00:00,o pedido foi cancelado,MeusPedidos,pedido cancelado
229,2021-04-03 22:53:28 +00:00,"boa noite, no rastreio diz q o pedido foi entregue, mas nao foi recebido ",MeusPedidos,noite rastreio q pedido entregue recebido
246,2021-05-11 14:24:30 +00:00,pedido vai ser enviado para qual endereco ?,MeusPedidos,pedido enviado qual endereco
259,2021-03-08 22:21:19 +00:00,"eu fiz um pedido com 3 itens, mas quero apenas 1 do pedido e incluir uma outro blusa",MeusPedidos,pedido itens pedido incluir outro blusa
261,2021-04-13 13:38:10 +00:00,por que este pedido foi cancelado?,MeusPedidos,pedido cancelado
263,2021-04-07 13:33:39 +00:00,"fiz o pedido de um pijama e uma calcinha, mas so recebi o pijama gostaria de saber se ainda vou receber a calcinha caso contrario, solicito o estorno do valor, por favor pedido #1119880910931-01",MeusPedidos,pedido pijama calcinha recebi pijama gostaria vou receber calcinha caso contrario solicito estorno pedido
264,2021-05-04 18:29:49 +00:00,fazer outro pedido se esse foi cancelado?,MeusPedidos,outro pedido cancelado
292,2021-04-26 17:49:07 +00:00,meu pedido nao foi entregue pois o endereco nao foi localizado ,MeusPedidos,pedido entregue endereco localizado
302,2021-03-10 13:53:24 +00:00,nao sou cliente,MeusPedidos,cliente
305,2021-04-13 14:08:03 +00:00,meu pedido nao chegou ,MeusPedidos,pedido chegou
319,2021-03-26 16:11:58 +00:00,"pedido nao entregue, site diz que foi",MeusPedidos,pedido entregue site
339,2021-04-17 11:50:55 +00:00,"o produto nao chegou pra mim, fui informada que nao tinha o produto e por isso quero reembolso",MeusPedidos,produto chegou pra informada tinha produto reembolso
359,2021-04-08 19:23:14 +00:00,pedido #1122751970487-01,MeusPedidos,pedido
371,2021-03-05 14:05:38 +00:00,"ola, gostaria de saber quando chegara o meu pedido",MeusPedidos,gostaria chegara pedido
383,2021-03-28 21:54:29 +00:00,ola nao encontrei a mascara viroblock infantil ,MeusPedidos,encontrei mascara viroblock infantil
398,2021-05-07 13:32:47 +00:00,gostaria de saber em qual transportadora esta o pedido ,MeusPedidos,gostaria qual transportadora pedido
407,2021-05-12 17:43:05 +00:00,produto nao chegou,MeusPedidos,produto chegou
444,2021-03-18 14:40:05 +00:00,eu pedi um reembolso queria saber se foi feito,MeusPedidos,pedi reembolso queria feito
458,2021-04-08 20:49:29 +00:00,onde esta meu pedido?,MeusPedidos,onde pedido
467,2021-05-11 14:03:01 +00:00,por que o pedido foi cancelado ?,MeusPedidos,pedido cancelado
468,2021-03-19 22:09:54 +00:00,devolucao do meu pedido,MeusPedidos,devolucao pedido
481,2021-04-22 14:07:22 +00:00,nao acho meu pedido ,MeusPedidos,acho pedido
483,2021-05-06 14:28:38 +00:00,qurero fazer pedido,MeusPedidos,qurero pedido
486,2021-04-16 21:17:52 +00:00,"oi meu pedido consta como entregue hoje, mas nao recebi nenhuma mercadoria.",MeusPedidos,pedido consta como entregue hoje recebi mercadoria
491,2021-05-05 14:54:38 +00:00,fiz pedido de estorno e gostaria do posicionamento,MeusPedidos,pedido estorno gostaria posicionamento
518,2021-04-18 22:16:46 +00:00,mudar o tamanho da peca no pedido acabado de fazer,MeusPedidos,mudar tamanho peca pedido acabado
538,2021-04-18 10:42:36 +00:00,"no pagamento esta pedindo para pagar com 2 cartoes,por que? ",MeusPedidos,pagamento pedindo pagar cartoes
568,2021-04-28 19:23:00 +00:00,eu fiz um pedido e o valor passou de 300,MeusPedidos,pedido passou
571,2021-05-01 16:39:37 +00:00,pedido 1127410052702-01,MeusPedidos,pedido
578,2021-05-07 17:52:00 +00:00,esta tudo bem com o meu pedido ,MeusPedidos,pedido
581,2021-03-16 19:18:45 +00:00,eu errei o meu pedido,MeusPedidos,errei pedido
585,2021-04-18 22:16:05 +00:00,acabei de fazer o pedido quero mudar o tamanho,MeusPedidos,acabei pedido mudar tamanho
588,2021-05-03 19:58:01 +00:00,pedido #1126880796196-01 ,MeusPedidos,pedido
595,2021-04-25 22:56:17 +00:00,"oi, tudo bem acabo de fazer um pedido ",MeusPedidos,acabo pedido
610,2021-03-31 14:59:12 +00:00,nao esta efetivado um novo pedido,MeusPedidos,efetivado pedido
616,2021-04-18 01:16:13 +00:00,nao foi entregue,MeusPedidos,entregue
618,2021-05-03 17:52:34 +00:00,devolucao de pedido,MeusPedidos,devolucao pedido
638,2021-03-16 16:44:59 +00:00,nao abre,MeusPedidos,abre
643,2021-04-08 16:11:21 +00:00,nao recebi meu pedido ,MeusPedidos,recebi pedido
656,2021-03-04 13:26:38 +00:00,ola pq o meu pedido nao foi com frete gratis? tem um aviso dizendo q a partir de 299 o frete e gratis.,MeusPedidos,pq pedido frete gratis aviso dizendo q frete gratis
657,2021-03-12 14:37:49 +00:00,"quero meu pedido estou aguardando, falei na quarta-feira passada a atendente talita falou que esta semana resolveria",MeusPedidos,pedido aguardando falei passada atendente talita falou semana resolveria
665,2021-05-07 15:53:58 +00:00,nao recebi o codigo,MeusPedidos,recebi codigo
667,2021-05-08 12:56:43 +00:00,consigo pedir pela internet ,MeusPedidos,consigo pedir internet
668,2021-03-02 23:36:53 +00:00,meu pedido foi cancelado?,MeusPedidos,pedido cancelado
680,2021-03-30 22:30:23 +00:00,"quando acesso meu pedido,diz q ainda nao possuo pedidos sendo q comprei ontem a noite ",MeusPedidos,acesso pedido q possuo pedidos sendo q comprei noite
690,2021-04-19 21:07:58 +00:00,outro pedido entregue,MeusPedidos,outro pedido entregue
695,2021-04-23 20:42:21 +00:00,pedido cancelado pq? o ,MeusPedidos,pedido cancelado pq
708,2021-05-04 18:27:26 +00:00,boa tarde sou a vania e conversei com a laryssa ontem sobre um pedido que fiz diz cancelado ,MeusPedidos,vania conversei laryssa pedido cancelado
711,2021-04-08 20:47:02 +00:00,quero saber onde meu pedido foi despachado ?,MeusPedidos,onde pedido despachado
715,2021-04-22 17:01:17 +00:00,quero ver onde esta meus pedidos,MeusPedidos,onde pedidos
725,2021-03-18 14:20:29 +00:00,ainda nao conclui o pedido,MeusPedidos,conclui pedido
729,2021-05-14 23:43:15 +00:00,quero cancelar ou mudar a forma de pagamento desse pedido!,MeusPedidos,cancelar mudar pagamento pedido
736,2021-03-22 19:59:09 +00:00,pedido #1114442720694-01 referente ao pedido ,MeusPedidos,pedido referente pedido
751,2021-05-03 16:55:22 +00:00,gostaria de cancelar esse pedido,MeusPedidos,gostaria cancelar pedido
788,2021-05-15 18:03:34 +00:00,me envie o boleto para pagamento do meu pedido,MeusPedidos,envie boleto pagamento pedido
822,2021-04-16 13:25:36 +00:00,o pedido nao foi entregue.,MeusPedidos,pedido entregue
829,2021-03-09 15:03:55 +00:00,ver rastreio do pedido,MeusPedidos,rastreio pedido
831,2021-04-17 12:22:41 +00:00,gostaria de saber se meu pedido foi realmente cancelado recebi email falando que sim.,MeusPedidos,gostaria pedido realmente cancelado recebi email falando
842,2021-04-08 10:22:49 +00:00,nao recebi aindaeus pedidos,MeusPedidos,recebi aindaeus pedidos
851,2021-04-09 11:52:18 +00:00,"meu pedido era pra ter chegado dia 7 e ainda nao chegou, ta ainda em processo de transferencia entre filiais, vc conseguiria me dar uma posicao melhor do meu pedido????obrigada",MeusPedidos,pedido pra chegado chegou processo transferencia filiais vc conseguiria posicao melhor
861,2021-05-12 11:33:31 +00:00,somente quando fechou o pedido que vi que nao havia escolhido a forma de pagamento ,MeusPedidos,fechou pedido vi havia escolhido pagamento
872,2021-05-06 12:36:40 +00:00,estravio do meu pedido,MeusPedidos,estravio pedido
878,2021-03-01 12:43:01 +00:00,gostaria de saber se malwee nao disponibiliza desconto na primeira compra?,MeusPedidos,gostaria malwee disponibiliza desconto compra
894,2021-04-08 00:04:43 +00:00,boa noite! preciso da segunda via da nota fiscal do pedido 1119402215201-01. ,MeusPedidos,noite preciso via nota fiscal pedido
909,2021-04-21 15:46:07 +00:00,no rastreio diz que nao conseguiu achar meu endereco ,MeusPedidos,rastreio conseguiu achar endereco
918,2021-05-03 12:55:52 +00:00,"ola! fui tentar fazer um pedido no site de vcs e descobri que nao entregam em natal/rn, por que?",MeusPedidos,pedido site vcs descobri entregam natal rn
922,2021-03-12 13:56:42 +00:00,nao me lembro meu login,MeusPedidos,lembro login
925,2021-04-26 17:51:17 +00:00,pedir reembolso.,MeusPedidos,pedir reembolso
928,2021-04-26 11:40:37 +00:00,meu pedido ainda nao foi entregue,MeusPedidos,pedido entregue
933,2021-04-16 18:17:23 +00:00,nao recebi o meu pedido,MeusPedidos,recebi pedido
939,2021-03-05 14:23:56 +00:00,"no rastreamento informa que o pedido foi entreguei e eu nao recebi o que comprei gostaria dr saber pelo tempo que comprei, quando receberei ",MeusPedidos,rastreamento informa pedido entreguei recebi comprei gostaria dr comprei receberei
940,2021-03-01 13:13:54 +00:00,gostaria de devvolver 1 dos produtos do pedido,MeusPedidos,gostaria devvolver produtos pedido
945,2021-03-31 21:09:31 +00:00,meu pedido nao chegou no prazo estimado ,MeusPedidos,pedido chegou prazo estimado
958,2021-03-12 11:45:53 +00:00,pedido errado,MeusPedidos,pedido errado
991,2021-05-14 23:20:11 +00:00,o pedido foi pago dia 12.05 e nao deu baixa???,MeusPedidos,pedido pago deu baixa
992,2021-04-26 14:11:52 +00:00,"nao posso ver meu pedido , desde que dependa do email",MeusPedidos,pedido dependa email
0,2021-05-05 16:47:29 +00:00,eu quero que me mandem a cor que pedi,MeusPedidos,mandem cor pedi
3,2021-04-20 14:58:50 +00:00,quero saber porque meu pedido foi cancelado ,MeusPedidos,pedido cancelado
15,2021-05-06 12:33:59 +00:00,vcs nao enviaram a nota fiscal,MeusPedidos,vcs enviaram nota fiscal
16,2021-03-25 18:05:07 +00:00,recebi um pedido faltando produto,MeusPedidos,recebi pedido faltando produto
21,2021-05-12 17:14:30 +00:00,"gostaria de um numero pra fa zer pedido, em atacado.",MeusPedidos,gostaria numero pra fa zer pedido atacado
35,2021-04-22 17:01:54 +00:00,onde esta meus pedidos ,MeusPedidos,onde pedidos
37,2021-05-11 14:22:52 +00:00,voces na mensagem do pedido aprovado colocaram o endereco incompleto,MeusPedidos,mensagem pedido aprovado colocaram endereco incompleto
39,2021-05-17 17:16:50 +00:00,gostaria de saber razao para o cancelamento do pedido.,MeusPedidos,gostaria razao cancelamento pedido
50,2021-03-28 17:33:24 +00:00,"eu pedi a opcao pagar com boleto, mas gostaria de alterar",MeusPedidos,pedi opcao pagar boleto gostaria alterar
62,2021-05-14 19:50:59 +00:00,eu nao me lembro a senha para acessar o site e ver o status do pedido,MeusPedidos,lembro senha acessar site status pedido
70,2021-04-26 15:01:35 +00:00,nao esclareceu minha duvida,MeusPedidos,esclareceu duvida
77,2021-04-15 22:19:57 +00:00,"o meu pedido nao foi entregue, mas no status do rastreamento conta que ja foi entregue eu nao recebi nada",MeusPedidos,pedido entregue status rastreamento conta entregue recebi
78,2021-05-07 12:49:58 +00:00,pedido nao,MeusPedidos,pedido
82,2021-04-16 11:26:38 +00:00,pedido incorreto ,MeusPedidos,pedido incorreto
85,2021-05-14 17:40:40 +00:00,eu nao pedi para cancelar,MeusPedidos,pedi cancelar
86,2021-04-26 23:49:47 +00:00,o pedido foi pago,MeusPedidos,pedido pago
96,2021-03-04 17:56:28 +00:00,"a chave de acesso enviada para que eu acesse meu pedido, nao esta funcionando.",MeusPedidos,chave acesso enviada acesse pedido funcionando
